poke_name,label
Exeggutor,frustration
Exeggutor,solarbeam
Exeggutor,return
Exeggutor,psychic
Exeggutor,teleport
Exeggutor,mimic
Exeggutor,doubleteam
Exeggutor,swagger
Exeggutor,sleeptalk
Exeggutor,reflect
Exeggutor,bide
Exeggutor,sludgebomb
Exeggutor,facade
Exeggutor,secretpower
Exeggutor,dreameater
Exeggutor,selfdestruct
Exeggutor,eggbomb
Exeggutor,rest
Exeggutor,psywave
Exeggutor,explosion
Exeggutor,attract
Exeggutor,thief
Exeggutor,nightmare
Exeggutor,round
Exeggutor,skillswap
Exeggutor,energyball
Exeggutor,endure
Exeggutor,explosion
Exeggutor,gigaimpact
Exeggutor,flash
Exeggutor,swordsdance
Exeggutor,psychup
Exeggutor,infestation
Exeggutor,captivate
Exeggutor,sleeptalk
Exeggutor,naturalgift
Exeggutor,dreameater
Exeggutor,grassknot
Exeggutor,swagger
Exeggutor,sleeptalk
Exeggutor,substitute
Exeggutor,trickroom
Exeggutor,secretpower
Exeggutor,naturepower
Exeggutor,confide
Exeggutor,strength
Exeggutor,flash
Cubone,boneclub
Cubone,growl
Cubone,tailwhip
Cubone,boneclub
Cubone,tailwhip
Cubone,headbutt
Cubone,leer
Cubone,focusenergy
Cubone,bonemerang
Cubone,rage
Cubone,falseswipe
Cubone,thrash
Cubone,bonemerang
Cubone,rage
Cubone,fling
Cubone,stompingtantrum
Cubone,bonerush
Cubone,endeavor
Cubone,doubleedge
Cubone,retaliate
Cubone,bonerush
Cubone,ancientpower
Cubone,bellydrum
Cubone,chipaway
Cubone,curse
Cubone,detect
Cubone,doublekick
Cubone,endure
Cubone,ironhead
Cubone,perishsong
Cubone,rockslide
Cubone,screech
Cubone,skullbash
Cubone,swordsdance
Cubone,bodyslam
Cubone,counter
Cubone,doubleedge
Cubone,dynamicpunch
Cubone,earthpower
Cubone,endeavor
Cubone,endure
Cubone,firepunch
Cubone,flamethrower
Cubone,focuspunch
Cubone,furycutter
Cubone,headbutt
Cubone,icebeam
Cubone,icywind
Cubone,irondefense
Cubone,ironhead
Cubone,irontail
Cubone,knockoff
Cubone,lowkick
Cubone,megakick
Cubone,megapunch
Cubone,mimic
Cubone,mudslap
Cubone,rockslide
Cubone,seismictoss
Cubone,sleeptalk
Cubone,snore
Cubone,stealthrock
Cubone,substitute
Cubone,swagger
Cubone,swordsdance
Cubone,thunderpunch
Cubone,uproar
Cubone,focuspunch
Cubone,dynamicpunch
Cubone,headbutt
Cubone,curse
Cubone,megapunch
Cubone,megakick
Cubone,toxic
Cubone,rocksmash
Cubone,hiddenpower
Cubone,sunnyday
Cubone,snore
Cubone,bodyslam
Cubone,takedown
Cubone,doubleedge
Cubone,bubblebeam
Cubone,watergun
Cubone,icebeam
Cubone,blizzard
Cubone,submission
Cubone,counter
Cubone,seismictoss
Cubone,rage
Cubone,icywind
Cubone,protect
Cubone,endure
Cubone,frustration
Cubone,smackdown
Cubone,irontail
Cubone,earthquake
Cubone,return
Cubone,fissure
Cubone,dig
Cubone,brickbreak
Cubone,mudslap
Cubone,mimic
Cubone,doubleteam
Cubone,flamethrower
Cubone,swagger
Cubone,sleeptalk
Cubone,sandstorm
Cubone,bide
Cubone,fireblast
Cubone,thunderpunch
Cubone,detect
Cubone,skullbash
Cubone,rocktomb
Cubone,aerialace
Cubone,facade
Cubone,secretpower
Cubone,rest
Cubone,attract
Cubone,thief
Cubone,round
Cubone,echoedvoice
Cubone,firepunch
Cubone,falseswipe
Cubone,fling
Cubone,brutalswing
Cubone,incinerate
Cubone,retaliate
Cubone,endure
Cubone,swordsdance
Cubone,bulldoze
Cubone,stealthrock
Cubone,captivate
Cubone,rockslide
Cubone,sleeptalk
Cubone,naturalgift
Cubone,swagger
Cubone,sleeptalk
Cubone,substitute
Cubone,secretpower
Cubone,rocksmash
Cubone,poweruppunch
Cubone,confide
Cubone,strength
Cubone,rocksmash
Cubone,rockclimb
Marowak,growl
Marowak,boneclub
Marowak,tailwhip
Marowak,boneclub
Marowak,growl
Marowak,leer
Marowak,headbutt
Marowak,tailwhip
Marowak,boneclub
Marowak,headbutt
Marowak,leer
Marowak,focusenergy
Marowak,leer
Marowak,focusenergy
Marowak,bonemerang
Marowak,rage
Marowak,falseswipe
Marowak,thrash
Marowak,bonemerang
Marowak,rage
Marowak,fling
Marowak,stompingtantrum
Marowak,bonerush
Marowak,endeavor
Marowak,doubleedge
Marowak,retaliate
Marowak,bonerush
Marowak,growl
Marowak,ancientpower
Marowak,bellydrum
Marowak,chipaway
Marowak,curse
Marowak,detect
Marowak,doublekick
Marowak,endure
Marowak,ironhead
Marowak,perishsong
Marowak,rockslide
Marowak,screech
Marowak,skullbash
Marowak,swordsdance
Marowak,bodyslam
Marowak,counter
Marowak,doubleedge
Marowak,dynamicpunch
Marowak,earthpower
Marowak,endeavor
Marowak,endure
Marowak,firepunch
Marowak,flamethrower
Marowak,focuspunch
Marowak,furycutter
Marowak,headbutt
Marowak,icebeam
Marowak,icywind
Marowak,irondefense
Marowak,ironhead
Marowak,irontail
Marowak,knockoff
Marowak,lowkick
Marowak,megakick
Marowak,megapunch
Marowak,mimic
Marowak,mudslap
Marowak,outrage
Marowak,rockslide
Marowak,seismictoss
Marowak,sleeptalk
Marowak,snore
Marowak,stealthrock
Marowak,substitute
Marowak,swagger
Marowak,swordsdance
Marowak,thunderpunch
Marowak,uproar
Marowak,focuspunch
Marowak,dynamicpunch
Marowak,headbutt
Marowak,curse
Marowak,megapunch
Marowak,megakick
Marowak,toxic
Marowak,rocksmash
Marowak,hiddenpower
Marowak,sunnyday
Marowak,snore
Marowak,bodyslam
Marowak,takedown
Marowak,doubleedge
Marowak,bubblebeam
Marowak,watergun
Marowak,icebeam
Marowak,blizzard
Marowak,hyperbeam
Marowak,submission
Marowak,counter
Marowak,seismictoss
Marowak,rage
Marowak,icywind
Marowak,protect
Marowak,endure
Marowak,frustration
Marowak,smackdown
Marowak,irontail
Marowak,earthquake
Marowak,return
Marowak,fissure
Marowak,dig
Marowak,brickbreak
Marowak,mudslap
Marowak,mimic
Marowak,doubleteam
Marowak,flamethrower
Marowak,swagger
Marowak,sleeptalk
Marowak,sandstorm
Marowak,bide
Marowak,fireblast
Marowak,thunderpunch
Marowak,detect
Marowak,skullbash
Marowak,rocktomb
Marowak,aerialace
Marowak,facade
Marowak,secretpower
Marowak,rest
Marowak,attract
Marowak,thief
Marowak,round
Marowak,echoedvoice
Marowak,firepunch
Marowak,focusblast
Marowak,falseswipe
Marowak,fling
Marowak,brutalswing
Marowak,incinerate
Marowak,retaliate
Marowak,endure
Marowak,gigaimpact
Marowak,stoneedge
Marowak,swordsdance
Marowak,bulldoze
Marowak,stealthrock
Marowak,captivate
Marowak,rockslide
Marowak,sleeptalk
Marowak,naturalgift
Marowak,swagger
Marowak,sleeptalk
Marowak,substitute
Marowak,secretpower
Marowak,rocksmash
Marowak,poweruppunch
Marowak,confide
Marowak,strength
Marowak,rocksmash
Marowak,rockclimb
Hitmonlee,reversal
Hitmonlee,closecombat
Hitmonlee,megakick
Hitmonlee,revenge
Hitmonlee,doublekick
Hitmonlee,doublekick
Hitmonlee,reversal
Hitmonlee,closecombat
Hitmonlee,megakick
Hitmonlee,revenge
Hitmonlee,meditate
Hitmonlee,rollingkick
Hitmonlee,jumpkick
Hitmonlee,meditate
Hitmonlee,rollingkick
Hitmonlee,jumpkick
Hitmonlee,brickbreak
Hitmonlee,focusenergy
Hitmonlee,feint
Hitmonlee,highjumpkick
Hitmonlee,mindreader
Hitmonlee,foresight
Hitmonlee,blazekick
Hitmonlee,wideguard
Hitmonlee,blazekick
Hitmonlee,endure
Hitmonlee,megakick
Hitmonlee,closecombat
Hitmonlee,reversal
Hitmonlee,tackle
Hitmonlee,helpinghand
Hitmonlee,fakeout
Hitmonlee,allyswitch
Hitmonlee,bulletpunch
Hitmonlee,counter
Hitmonlee,endure
Hitmonlee,feint
Hitmonlee,helpinghand
Hitmonlee,highjumpkick
Hitmonlee,machpunch
Hitmonlee,mindreader
Hitmonlee,pursuit
Hitmonlee,rapidspin
Hitmonlee,vacuumwave
Hitmonlee,bodyslam
Hitmonlee,bounce
Hitmonlee,counter
Hitmonlee,covet
Hitmonlee,doubleedge
Hitmonlee,dynamicpunch
Hitmonlee,endure
Hitmonlee,focuspunch
Hitmonlee,headbutt
Hitmonlee,helpinghand
Hitmonlee,knockoff
Hitmonlee,lowkick
Hitmonlee,megakick
Hitmonlee,megapunch
Hitmonlee,metronome
Hitmonlee,mimic
Hitmonlee,mudslap
Hitmonlee,rockslide
Hitmonlee,roleplay
Hitmonlee,seismictoss
Hitmonlee,sleeptalk
Hitmonlee,snore
Hitmonlee,substitute
Hitmonlee,suckerpunch
Hitmonlee,superpower
Hitmonlee,swagger
Hitmonlee,swift
Hitmonlee,vacuumwave
Hitmonlee,uproar
Hitmonlee,workup
Hitmonlee,focuspunch
Hitmonlee,dynamicpunch
Hitmonlee,headbutt
Hitmonlee,curse
Hitmonlee,megapunch
Hitmonlee,megakick
Hitmonlee,toxic
Hitmonlee,bulkup
Hitmonlee,rocksmash
Hitmonlee,hiddenpower
Hitmonlee,sunnyday
Hitmonlee,snore
Hitmonlee,protect
Hitmonlee,endure
Hitmonlee,raindance
Hitmonlee,bodyslam
Hitmonlee,frustration
Hitmonlee,earthquake
Hitmonlee,takedown
Hitmonlee,return
Hitmonlee,brickbreak
Hitmonlee,mudslap
Hitmonlee,doubleedge
Hitmonlee,submission
Hitmonlee,counter
Hitmonlee,seismictoss
Hitmonlee,rage
Hitmonlee,mimic
Hitmonlee,doubleteam
Hitmonlee,rocktomb
Hitmonlee,facade
Hitmonlee,secretpower
Hitmonlee,swagger
Hitmonlee,sleeptalk
Hitmonlee,bide
Hitmonlee,metronome
Hitmonlee,swift
Hitmonlee,detect
Hitmonlee,skullbash
Hitmonlee,rest
Hitmonlee,attract
Hitmonlee,thief
Hitmonlee,lowsweep
Hitmonlee,round
Hitmonlee,focusblast
Hitmonlee,fling
Hitmonlee,retaliate
Hitmonlee,endure
Hitmonlee,stoneedge
Hitmonlee,bulldoze
Hitmonlee,captivate
Hitmonlee,rockslide
Hitmonlee,workup
Hitmonlee,sleeptalk
Hitmonlee,naturalgift
Hitmonlee,poisonjab
Hitmonlee,swagger
Hitmonlee,sleeptalk
Hitmonlee,substitute
Hitmonlee,secretpower
Hitmonlee,rocksmash
Hitmonlee,poweruppunch
Hitmonlee,confide
Hitmonlee,strength
Hitmonlee,rocksmash
Hitmonlee,rockclimb
Hitmonchan,closecombat
Hitmonchan,counter
Hitmonchan,focuspunch
Hitmonchan,revenge
Hitmonchan,cometpunch
Hitmonchan,cometpunch
Hitmonchan,closecombat
Hitmonchan,counter
Hitmonchan,focuspunch
Hitmonchan,revenge
Hitmonchan,agility
Hitmonchan,pursuit
Hitmonchan,thunderpunch
Hitmonchan,icepunch
Hitmonchan,machpunch
Hitmonchan,thunderpunch
Hitmonchan,icepunch
Hitmonchan,agility
Hitmonchan,pursuit
Hitmonchan,machpunch
Hitmonchan,bulletpunch
Hitmonchan,feint
Hitmonchan,vacuumwave
Hitmonchan,quickguard
Hitmonchan,thunderpunch
Hitmonchan,icepunch
Hitmonchan,firepunch
Hitmonchan,icepunch
Hitmonchan,thunderpunch
Hitmonchan,skyuppercut
Hitmonchan,machpunch
Hitmonchan,megapunch
Hitmonchan,detect
Hitmonchan,focuspunch
Hitmonchan,counter
Hitmonchan,closecombat
Hitmonchan,tackle
Hitmonchan,helpinghand
Hitmonchan,fakeout
Hitmonchan,foresight
Hitmonchan,allyswitch
Hitmonchan,bulletpunch
Hitmonchan,counter
Hitmonchan,endure
Hitmonchan,feint
Hitmonchan,helpinghand
Hitmonchan,highjumpkick
Hitmonchan,machpunch
Hitmonchan,mindreader
Hitmonchan,pursuit
Hitmonchan,rapidspin
Hitmonchan,vacuumwave
Hitmonchan,bodyslam
Hitmonchan,counter
Hitmonchan,covet
Hitmonchan,doubleedge
Hitmonchan,drainpunch
Hitmonchan,dynamicpunch
Hitmonchan,endure
Hitmonchan,firepunch
Hitmonchan,focuspunch
Hitmonchan,headbutt
Hitmonchan,helpinghand
Hitmonchan,icepunch
Hitmonchan,lowkick
Hitmonchan,megakick
Hitmonchan,megapunch
Hitmonchan,metronome
Hitmonchan,mimic
Hitmonchan,mudslap
Hitmonchan,rockslide
Hitmonchan,roleplay
Hitmonchan,seismictoss
Hitmonchan,sleeptalk
Hitmonchan,snore
Hitmonchan,substitute
Hitmonchan,swagger
Hitmonchan,swift
Hitmonchan,thunderpunch
Hitmonchan,vacuumwave
Hitmonchan,uproar
Hitmonchan,workup
Hitmonchan,focuspunch
Hitmonchan,dynamicpunch
Hitmonchan,headbutt
Hitmonchan,curse
Hitmonchan,megapunch
Hitmonchan,megakick
Hitmonchan,toxic
Hitmonchan,bulkup
Hitmonchan,rocksmash
Hitmonchan,hiddenpower
Hitmonchan,sunnyday
Hitmonchan,snore
Hitmonchan,protect
Hitmonchan,endure
Hitmonchan,raindance
Hitmonchan,bodyslam
Hitmonchan,frustration
Hitmonchan,earthquake
Hitmonchan,takedown
Hitmonchan,return
Hitmonchan,brickbreak
Hitmonchan,mudslap
Hitmonchan,doubleedge
Hitmonchan,submission
Hitmonchan,counter
Hitmonchan,seismictoss
Hitmonchan,rage
Hitmonchan,mimic
Hitmonchan,doubleteam
Hitmonchan,rocktomb
Hitmonchan,facade
Hitmonchan,secretpower
Hitmonchan,bide
Hitmonchan,metronome
Hitmonchan,icepunch
Hitmonchan,swagger
Hitmonchan,sleeptalk
Hitmonchan,swift
Hitmonchan,thunderpunch
Hitmonchan,detect
Hitmonchan,skullbash
Hitmonchan,rest
Hitmonchan,attract
Hitmonchan,thief
Hitmonchan,firepunch
Hitmonchan,lowsweep
Hitmonchan,round
Hitmonchan,focusblast
Hitmonchan,fling
Hitmonchan,retaliate
Hitmonchan,endure
Hitmonchan,drainpunch
Hitmonchan,stoneedge
Hitmonchan,bulldoze
Hitmonchan,captivate
Hitmonchan,rockslide
Hitmonchan,workup
Hitmonchan,sleeptalk
Hitmonchan,naturalgift
Hitmonchan,swagger
Hitmonchan,sleeptalk
Hitmonchan,substitute
Hitmonchan,secretpower
Hitmonchan,rocksmash
Hitmonchan,poweruppunch
Hitmonchan,confide
Hitmonchan,strength
Hitmonchan,rocksmash
Hitmonchan,rockclimb
Lickitung,lick
Lickitung,wrap
Lickitung,supersonic
Lickitung,defensecurl
Lickitung,knockoff
Lickitung,wrap
Lickitung,stomp
Lickitung,wrap
Lickitung,disable
Lickitung,defensecurl
Lickitung,slam
Lickitung,rollout
Lickitung,chipaway
Lickitung,mefirst
Lickitung,refresh
Lickitung,screech
Lickitung,refresh
Lickitung,powerwhip
Lickitung,wringout
Lickitung,amnesia
Lickitung,belch
Lickitung,bellydrum
Lickitung,bodyslam
Lickitung,curse
Lickitung,hammerarm
Lickitung,magnitude
Lickitung,muddywater
Lickitung,sleeptalk
Lickitung,smellingsalts
Lickitung,snore
Lickitung,substitute
Lickitung,thrash
Lickitung,zenheadbutt
Lickitung,aquatail
Lickitung,bind
Lickitung,bodyslam
Lickitung,counter
Lickitung,defensecurl
Lickitung,doubleedge
Lickitung,dreameater
Lickitung,dynamicpunch
Lickitung,endure
Lickitung,firepunch
Lickitung,flamethrower
Lickitung,focuspunch
Lickitung,headbutt
Lickitung,icebeam
Lickitung,icepunch
Lickitung,icywind
Lickitung,irontail
Lickitung,knockoff
Lickitung,megakick
Lickitung,megapunch
Lickitung,mimic
Lickitung,mudslap
Lickitung,nightmare
Lickitung,psychup
Lickitung,rockslide
Lickitung,rollout
Lickitung,seismictoss
Lickitung,shockwave
Lickitung,sleeptalk
Lickitung,snore
Lickitung,substitute
Lickitung,swagger
Lickitung,swordsdance
Lickitung,thunderpunch
Lickitung,thunderbolt
Lickitung,waterpulse
Lickitung,zenheadbutt
Lickitung,workup
Lickitung,focuspunch
Lickitung,waterpulse
Lickitung,dynamicpunch
Lickitung,headbutt
Lickitung,curse
Lickitung,rollout
Lickitung,megapunch
Lickitung,swordsdance
Lickitung,megakick
Lickitung,toxic
Lickitung,rocksmash
Lickitung,psychup
Lickitung,hiddenpower
Lickitung,sunnyday
Lickitung,snore
Lickitung,bodyslam
Lickitung,takedown
Lickitung,doubleedge
Lickitung,bubblebeam
Lickitung,watergun
Lickitung,icebeam
Lickitung,blizzard
Lickitung,hyperbeam
Lickitung,submission
Lickitung,counter
Lickitung,seismictoss
Lickitung,rage
Lickitung,icywind
Lickitung,protect
Lickitung,raindance
Lickitung,endure
Lickitung,frustration
Lickitung,solarbeam
Lickitung,irontail
Lickitung,thunderbolt
Lickitung,thunder
Lickitung,earthquake
Lickitung,return
Lickitung,dig
Lickitung,fissure
Lickitung,mimic
Lickitung,shadowball
Lickitung,brickbreak
Lickitung,mudslap
Lickitung,doubleteam
Lickitung,shockwave
Lickitung,flamethrower
Lickitung,bide
Lickitung,icepunch
Lickitung,swagger
Lickitung,sleeptalk
Lickitung,sandstorm
Lickitung,fireblast
Lickitung,defensecurl
Lickitung,thunderpunch
Lickitung,dreameater
Lickitung,skullbash
Lickitung,rocktomb
Lickitung,facade
Lickitung,secretpower
Lickitung,rest
Lickitung,attract
Lickitung,thief
Lickitung,round
Lickitung,firepunch
Lickitung,fling
Lickitung,brutalswing
Lickitung,incinerate
Lickitung,retaliate
Lickitung,endure
Lickitung,gigaimpact
Lickitung,swordsdance
Lickitung,psychup
Lickitung,bulldoze
Lickitung,captivate
Lickitung,rockslide
Lickitung,dragontail
Lickitung,workup
Lickitung,sleeptalk
Lickitung,naturalgift
Lickitung,dreameater
Lickitung,swagger
Lickitung,sleeptalk
Lickitung,substitute
Lickitung,surf
Lickitung,secretpower
Lickitung,rocksmash
Lickitung,poweruppunch
Lickitung,confide
Lickitung,nightmare
Lickitung,cut
Lickitung,surf
Lickitung,strength
Lickitung,whirlpool
Lickitung,rocksmash
Lickitung,rockclimb
Koffing,poisongas
Koffing,tackle
Koffing,smog
Koffing,smokescreen
Koffing,assurance
Koffing,clearsmog
Koffing,selfdestruct
Koffing,sludge
Koffing,smokescreen
Koffing,selfdestruct
Koffing,haze
Koffing,gyroball
Koffing,sludgebomb
Koffing,explosion
Koffing,sludgebomb
Koffing,destinybond
Koffing,belch
Koffing,memento
Koffing,curse
Koffing,destinybond
Koffing,grudge
Koffing,painsplit
Koffing,psybeam
Koffing,psywave
Koffing,screech
Koffing,spitup
Koffing,spite
Koffing,stockpile
Koffing,swallow
Koffing,toxicspikes
Koffing,venomdrench
Koffing,willowisp
Koffing,darkpulse
Koffing,endure
Koffing,explosion
Koffing,flamethrower
Koffing,mimic
Koffing,painsplit
Koffing,rollout
Koffing,selfdestruct
Koffing,shockwave
Koffing,sleeptalk
Koffing,snore
Koffing,spite
Koffing,substitute
Koffing,swagger
Koffing,thunderbolt
Koffing,uproar
Koffing,curse
Koffing,rollout
Koffing,toxic
Koffing,rage
Koffing,venoshock
Koffing,zapcannon
Koffing,hiddenpower
Koffing,sunnyday
Koffing,snore
Koffing,taunt
Koffing,protect
Koffing,endure
Koffing,raindance
Koffing,frustration
Koffing,thunderbolt
Koffing,thunder
Koffing,mimic
Koffing,return
Koffing,shadowball
Koffing,doubleteam
Koffing,shockwave
Koffing,flamethrower
Koffing,swagger
Koffing,sleeptalk
Koffing,sludgebomb
Koffing,bide
Koffing,selfdestruct
Koffing,fireblast
Koffing,torment
Koffing,facade
Koffing,secretpower
Koffing,rest
Koffing,explosion
Koffing,attract
Koffing,thief
Koffing,endure
Koffing,round
Koffing,incinerate
Koffing,willowisp
Koffing,explosion
Koffing,payback
Koffing,flash
Koffing,gyroball
Koffing,infestation
Koffing,captivate
Koffing,darkpulse
Koffing,sleeptalk
Koffing,naturalgift
Koffing,swagger
Koffing,sleeptalk
Koffing,substitute
Koffing,secretpower
Koffing,darkpulse
Koffing,confide
Weezing,poisongas
Weezing,tackle
Weezing,smog
Weezing,selfdestruct
Weezing,doublehit
Weezing,doublehit
Weezing,poisongas
Weezing,tackle
Weezing,smog
Weezing,smokescreen
Weezing,smog
Weezing,smokescreen
Weezing,assurance
Weezing,clearsmog
Weezing,selfdestruct
Weezing,sludge
Weezing,sludge
Weezing,smokescreen
Weezing,selfdestruct
Weezing,haze
Weezing,doublehit
Weezing,gyroball
Weezing,sludgebomb
Weezing,explosion
Weezing,sludgebomb
Weezing,destinybond
Weezing,belch
Weezing,memento
Weezing,gyroball
Weezing,curse
Weezing,destinybond
Weezing,grudge
Weezing,painsplit
Weezing,psybeam
Weezing,psywave
Weezing,screech
Weezing,spitup
Weezing,spite
Weezing,stockpile
Weezing,swallow
Weezing,toxicspikes
Weezing,venomdrench
Weezing,willowisp
Weezing,darkpulse
Weezing,endure
Weezing,explosion
Weezing,flamethrower
Weezing,mimic
Weezing,painsplit
Weezing,rollout
Weezing,selfdestruct
Weezing,shockwave
Weezing,sleeptalk
Weezing,snore
Weezing,spite
Weezing,substitute
Weezing,swagger
Weezing,thunderbolt
Weezing,uproar
Weezing,curse
Weezing,rollout
Weezing,toxic
Weezing,venoshock
Weezing,zapcannon
Weezing,hiddenpower
Weezing,sunnyday
Weezing,snore
Weezing,taunt
Weezing,hyperbeam
Weezing,rage
Weezing,protect
Weezing,endure
Weezing,raindance
Weezing,frustration
Weezing,thunderbolt
Weezing,thunder
Weezing,mimic
Weezing,return
Weezing,shadowball
Weezing,doubleteam
Weezing,shockwave
Weezing,flamethrower
Weezing,swagger
Weezing,sleeptalk
Weezing,sludgebomb
Weezing,bide
Weezing,selfdestruct
Weezing,fireblast
Weezing,torment
Weezing,facade
Weezing,secretpower
Weezing,rest
Weezing,explosion
Weezing,attract
Weezing,thief
Weezing,endure
Weezing,round
Weezing,incinerate
Weezing,willowisp
Weezing,explosion
Weezing,payback
Weezing,gigaimpact
Weezing,flash
Weezing,gyroball
Weezing,infestation
Weezing,captivate
Weezing,darkpulse
Weezing,sleeptalk
Weezing,naturalgift
Weezing,swagger
Weezing,sleeptalk
Weezing,substitute
Weezing,secretpower
Weezing,darkpulse
Weezing,confide
Rhyhorn,hornattack
Rhyhorn,stomp
Rhyhorn,tailwhip
Rhyhorn,stomp
Rhyhorn,furyattack
Rhyhorn,scaryface
Rhyhorn,smackdown
Rhyhorn,stomp
Rhyhorn,tailwhip
Rhyhorn,furyattack
Rhyhorn,bulldoze
Rhyhorn,chipaway
Rhyhorn,rockblast
Rhyhorn,drillrun
Rhyhorn,bulldoze
Rhyhorn,takedown
Rhyhorn,stoneedge
Rhyhorn,chipaway
Rhyhorn,horndrill
Rhyhorn,leer
Rhyhorn,stoneedge
Rhyhorn,takedown
Rhyhorn,earthquake
Rhyhorn,megahorn
Rhyhorn,drillrun
Rhyhorn,stoneedge
Rhyhorn,earthquake
Rhyhorn,horndrill
Rhyhorn,megahorn
Rhyhorn,counter
Rhyhorn,crunch
Rhyhorn,crushclaw
Rhyhorn,curse
Rhyhorn,dragonrush
Rhyhorn,firefang
Rhyhorn,guardsplit
Rhyhorn,icefang
Rhyhorn,irontail
Rhyhorn,magnitude
Rhyhorn,metalburst
Rhyhorn,pursuit
Rhyhorn,reversal
Rhyhorn,rockclimb
Rhyhorn,rockslide
Rhyhorn,rototiller
Rhyhorn,skullbash
Rhyhorn,swordsdance
Rhyhorn,thrash
Rhyhorn,thunderfang
Rhyhorn,ancientpower
Rhyhorn,aquatail
Rhyhorn,bodyslam
Rhyhorn,counter
Rhyhorn,doubleedge
Rhyhorn,dragonpulse
Rhyhorn,drillrun
Rhyhorn,earthpower
Rhyhorn,endeavor
Rhyhorn,endure
Rhyhorn,flamethrower
Rhyhorn,headbutt
Rhyhorn,icebeam
Rhyhorn,icywind
Rhyhorn,irontail
Rhyhorn,mimic
Rhyhorn,mudslap
Rhyhorn,rockslide
Rhyhorn,rollout
Rhyhorn,shockwave
Rhyhorn,sleeptalk
Rhyhorn,snore
Rhyhorn,spite
Rhyhorn,stealthrock
Rhyhorn,substitute
Rhyhorn,superpower
Rhyhorn,swagger
Rhyhorn,swordsdance
Rhyhorn,thunderbolt
Rhyhorn,uproar
Rhyhorn,headbutt
Rhyhorn,curse
Rhyhorn,rollout
Rhyhorn,roar
Rhyhorn,toxic
Rhyhorn,zapcannon
Rhyhorn,rocksmash
Rhyhorn,hiddenpower
Rhyhorn,sunnyday
Rhyhorn,icebeam
Rhyhorn,snore
Rhyhorn,blizzard
Rhyhorn,icywind
Rhyhorn,protect
Rhyhorn,endure
Rhyhorn,raindance
Rhyhorn,horndrill
Rhyhorn,frustration
Rhyhorn,smackdown
Rhyhorn,irontail
Rhyhorn,bodyslam
Rhyhorn,takedown
Rhyhorn,doubleedge
Rhyhorn,rage
Rhyhorn,thunderbolt
Rhyhorn,thunder
Rhyhorn,earthquake
Rhyhorn,return
Rhyhorn,fissure
Rhyhorn,dig
Rhyhorn,mudslap
Rhyhorn,mimic
Rhyhorn,doubleteam
Rhyhorn,shockwave
Rhyhorn,flamethrower
Rhyhorn,swagger
Rhyhorn,sleeptalk
Rhyhorn,sandstorm
Rhyhorn,bide
Rhyhorn,fireblast
Rhyhorn,skullbash
Rhyhorn,rocktomb
Rhyhorn,facade
Rhyhorn,secretpower
Rhyhorn,rest
Rhyhorn,rockslide
Rhyhorn,attract
Rhyhorn,thief
Rhyhorn,endure
Rhyhorn,dragonpulse
Rhyhorn,round
Rhyhorn,incinerate
Rhyhorn,payback
Rhyhorn,smartstrike
Rhyhorn,rockpolish
Rhyhorn,stoneedge
Rhyhorn,swordsdance
Rhyhorn,bulldoze
Rhyhorn,stealthrock
Rhyhorn,captivate
Rhyhorn,rockslide
Rhyhorn,sleeptalk
Rhyhorn,naturalgift
Rhyhorn,poisonjab
Rhyhorn,swagger
Rhyhorn,sleeptalk
Rhyhorn,substitute
Rhyhorn,secretpower
Rhyhorn,rocksmash
Rhyhorn,confide
Rhyhorn,strength
Rhyhorn,rocksmash
Rhyhorn,rockclimb
Rhydon,megahorn
Rhydon,hornattack
Rhydon,horndrill
Rhydon,hornattack
Rhydon,stomp
Rhydon,hammerarm
Rhydon,tailwhip
Rhydon,stomp
Rhydon,hammerarm
Rhydon,furyattack
Rhydon,stomp
Rhydon,horndrill
Rhydon,hornattack
Rhydon,tailwhip
Rhydon,furyattack
Rhydon,scaryface
Rhydon,furyattack
Rhydon,scaryface
Rhydon,smackdown
Rhydon,stomp
Rhydon,bulldoze
Rhydon,chipaway
Rhydon,rockblast
Rhydon,drillrun
Rhydon,bulldoze
Rhydon,takedown
Rhydon,stoneedge
Rhydon,chipaway
Rhydon,takedown
Rhydon,horndrill
Rhydon,leer
Rhydon,takedown
Rhydon,hammerarm
Rhydon,drillrun
Rhydon,stoneedge
Rhydon,earthquake
Rhydon,megahorn
Rhydon,horndrill
Rhydon,megahorn
Rhydon,counter
Rhydon,crunch
Rhydon,crushclaw
Rhydon,curse
Rhydon,dragonrush
Rhydon,firefang
Rhydon,guardsplit
Rhydon,icefang
Rhydon,irontail
Rhydon,magnitude
Rhydon,metalburst
Rhydon,pursuit
Rhydon,reversal
Rhydon,rockclimb
Rhydon,rockslide
Rhydon,rototiller
Rhydon,skullbash
Rhydon,swordsdance
Rhydon,thrash
Rhydon,thunderfang
Rhydon,ancientpower
Rhydon,aquatail
Rhydon,block
Rhydon,bodyslam
Rhydon,counter
Rhydon,doubleedge
Rhydon,dragonpulse
Rhydon,drillrun
Rhydon,dynamicpunch
Rhydon,earthpower
Rhydon,endeavor
Rhydon,endure
Rhydon,firepunch
Rhydon,flamethrower
Rhydon,focuspunch
Rhydon,furycutter
Rhydon,headbutt
Rhydon,icebeam
Rhydon,icepunch
Rhydon,icywind
Rhydon,irontail
Rhydon,megakick
Rhydon,megapunch
